series_id,series_name,year,value
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2019,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2018,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2017,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2016,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2015,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2014,0.0
Unknown,"04 Balears, Illes, 12.99 Otros delitos contra las relaciones familiares",2013,0.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2022,238.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2021,237.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2020,123.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2019,146.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2018,151.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2017,148.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2016,160.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2015,149.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2014,186.0
Unknown,"05 Canarias, 8 Contra la libertad e indemnidad sexuales",2013,121.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2022,296.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2021,334.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2020,252.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2019,387.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2018,475.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2017,489.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2016,481.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2015,449.0
